case,case_id,u3_folder,u3_bucket,test_id,theta1,theta2,Pt,pt_source,raw_csv_path,curve_csv,plot_path
Case3,3,3-2,2,040,-27.0,-54.0,9402.13,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_040.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_040.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_040_P1.png
Case3,3,3-2,2,041,-2.0,-68.0,8761.44,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_041.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_041.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_041_P1.png
Case3,3,3-2,2,045,-18.0,-35.0,8910.16,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_045.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_045.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_045_P1.png
Case3,3,3-2,2,047,42.0,27.0,9170.59,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_047.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_047.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_047_P1.png
Case3,3,3-2,2,048,1.0,71.0,8730.41,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_048.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_048.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_048_P1.png
Case3,3,3-2,2,049,-37.0,22.0,8827.47,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_049.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_049.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_049_P1.png
Case3,3,3-2,2,050,-16.0,44.0,8901.81,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_050.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_050.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_050_P1.png
Case3,3,3-2,2,051,28.0,57.0,9400.18,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_051.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_051.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_051_P1.png
Case3,3,3-2,2,052,-79.0,34.0,9044.2,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_052.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_052.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_052_P1.png
Case3,3,3-2,2,053,3.0,87.0,7996.97,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_053.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_053.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_053_P1.png
Case3,3,3-2,2,054,-17.0,-44.0,8935.62,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_054.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_054.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_054_P1.png
Case3,3,3-2,2,056,67.0,-19.0,8762.19,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_056.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_056.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_056_P1.png
Case3,3,3-2,2,057,2.0,74.0,8713.41,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_057.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_057.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_057_P1.png
Case3,3,3-2,2,058,82.0,19.0,8639.59,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_058.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_058.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_058_P1.png
Case3,3,3-2,2,061,0.0,-52.0,8639.92,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_061.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_061.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_061_P1.png
Case3,3,3-2,2,062,33.0,26.0,9575.86,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_062.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_062.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_062_P1.png
Case3,3,3-2,2,063,-75.0,38.0,10926.7,transition_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_063.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_063.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_063_transition.png
Case3,3,3-2,2,064,-20.0,55.0,9261.27,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_064.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_064.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_064_P1.png
Case3,3,3-2,2,065,72.0,31.0,9023.73,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_065.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_065.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_065_P1.png
Case3,3,3-2,2,071,-45.0,-29.0,9195.52,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_071.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_071.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_071_P1.png
Case3,3,3-2,2,073,-22.0,46.0,9251.96,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_073.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_073.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_073_P1.png
Case3,3,3-2,2,075,-22.0,82.0,9364.49,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_075.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_075.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_075_P1.png
Case3,3,3-2,2,076,50.0,5.0,8092.14,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_076.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_076.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_076_P1.png
Case3,3,3-2,2,077,-64.0,20.0,8307.05,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_077.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_077.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_077_P1.png
Case3,3,3-2,2,078,29.0,-79.0,9469.55,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_078.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_078.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_078_P1.png
Case3,3,3-2,2,083,-12.0,85.0,9146.8,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_083.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_083.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_083_P1.png
Case3,3,3-2,2,088,23.0,33.0,9648.35,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_088.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_088.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_088_P1.png
Case3,3,3-2,2,089,18.0,-35.0,8934.33,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_089.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_089.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_089_P1.png
Case3,3,3-2,2,090,-65.0,24.0,8941.44,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_090.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_090.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_090_P1.png
Case3,3,3-2,2,095,68.0,-30.0,9043.4,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_095.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_095.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_095_P1.png
Case3,3,3-2,2,097,-46.0,-23.0,8785.64,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_097.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_097.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_097_P1.png
Case3,3,3-2,2,101,48.0,15.0,8407.21,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_101.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_101.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_101_P1.png
Case3,3,3-2,2,102,76.0,-24.0,8869.34,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_102.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_102.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_102_P1.png
Case3,3,3-2,2,103,66.0,14.0,8564.86,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_103.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_103.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_103_P1.png
Case3,3,3-2,2,104,83.0,3.0,8078.29,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_104.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_104.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_104_P1.png
Case3,3,3-2,2,106,-12.0,43.0,8663.29,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_106.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_106.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_106_P1.png
Case3,3,3-2,2,107,69.0,8.0,8328.72,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_107.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_107.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_107_P1.png
Case3,3,3-2,2,109,-69.0,17.0,8682.53,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_109.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_109.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_109_P1.png
Case3,3,3-2,2,110,-51.0,1.0,8076.74,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_110.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_110.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_110_P1.png
Case3,3,3-2,2,111,7.0,87.0,8053.2,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_111.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_111.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_111_P1.png
Case3,3,3-2,2,114,-35.0,-78.0,10635.3,transition_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_114.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_114.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_114_transition.png
Case3,3,3-2,2,115,22.0,74.0,9323.93,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_115.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_115.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_115_P1.png
Case3,3,3-2,2,116,12.0,-85.0,9150.74,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_116.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_116.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_116_P1.png
Case3,3,3-2,2,117,-87.0,33.0,9032.8,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_117.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_117.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_117_P1.png
Case3,3,3-2,2,120,-58.0,-26.0,8940.13,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_120.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_120.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_120_P1.png
Case3,3,3-2,2,121,-50.0,14.0,8426.2,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_121.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_121.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_121_P1.png
Case3,3,3-2,2,122,20.0,-73.0,9264.56,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_122.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_122.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_122_P1.png
Case3,3,3-2,2,123,76.0,4.0,8156.32,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_123.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_123.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_123_P1.png
Case3,3,3-2,2,125,-3.0,72.0,8744.04,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_125.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_125.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_125_P1.png
Case3,3,3-2,2,130,-59.0,12.0,8438.46,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_130.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_130.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_130_P1.png
Case3,3,3-2,2,133,-21.0,37.0,9265.39,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_133.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_133.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_133_P1.png
Case3,3,3-2,2,136,8.0,-68.0,8867.91,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_136.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_136.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_136_P1.png
Case3,3,3-2,2,138,-28.0,-75.0,9435.7,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_138.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_138.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_138_P1.png
Case3,3,3-2,2,142,56.0,10.0,8368.03,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_142.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_142.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_142_P1.png
Case3,3,3-2,2,145,29.0,32.0,11377.85,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_145.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_145.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_145_P1.png
Case3,3,3-2,2,146,-41.0,-28.0,9361.04,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_146.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_146.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_146_P1.png
Case3,3,3-2,2,147,47.0,23.0,8800.48,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_147.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_147.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_147_P1.png
Case3,3,3-2,2,149,24.0,-59.0,9398.75,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_149.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_149.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_149_P1.png
Case3,3,3-2,2,150,15.0,-47.0,8923.98,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_150.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_150.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_150_P1.png
Case3,3,3-2,2,152,-23.0,-66.0,9363.76,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_152.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_152.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_152_P1.png
Case3,3,3-2,2,157,78.0,-26.0,8927.15,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_157.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_157.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_157_P1.png
Case3,3,3-2,2,158,17.0,-43.0,8940.4,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_158.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_158.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_158_P1.png
Case3,3,3-2,2,160,47.0,-13.0,8304.78,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_160.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_160.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_160_P1.png
Case3,3,3-2,2,162,-71.0,-11.0,8405.27,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_162.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_162.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_162_P1.png
Case3,3,3-2,2,163,-84.0,28.0,8933.41,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_163.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_163.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_163_P1.png
Case3,3,3-2,2,166,-61.0,-3.0,8255.97,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_166.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_166.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_166_P1.png
Case3,3,3-2,2,170,-35.0,-50.0,10975.3,transition_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_170.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_170.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_170_transition.png
Case3,3,3-2,2,172,-68.0,5.0,8266.19,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_172.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_172.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_172_P1.png
Case3,3,3-2,2,176,-36.0,30.0,10315.16,p1_plot_title,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/csv/force_disp_Test_176.csv,/Users/danlee/KyulAI_codex/data/datasets/DD_u3_pt_v1/Case3/3-2/csv_load/force_disp_Test_176.csv,/Users/danlee/KyulAI_codex/data/datasets/Double-Double/u3/3-2/plot/plot_Test_176_P1.png
